variable,moy_traite,moy_temoin,sd_traite,var_ratio,smd,echantillon
jours_cdi_m21,24.0096691271844,23.88606545134385,12.35225585795441,0.9861638996851051,0.01000656699973978,Apres appariement
jours_cdi_m20,24.237569668812743,24.116595523901612,12.141912857660454,0.9847839163845079,0.009963351436409525,Apres appariement
jours_cdi_m19,24.55448120809062,24.423551006611167,11.964731273029361,0.9825754923505731,0.010943012299373132,Apres appariement
jours_cdi_m18,24.76871133331761,24.622636763122106,11.730019302660999,0.9799138033403234,0.012453054545474443,Apres appariement
jours_cdi_m17,25.061379304923395,24.909078760150617,11.518753152299986,0.9771810946120456,0.013221964457356914,Apres appariement
jours_cdi_m16,25.317819493903734,25.162327351052205,11.27916619337335,0.9764559449482928,0.013785783468895257,Apres appariement
jours_cdi_m15,25.622703582293706,25.45755017333679,11.033162653425713,0.9734520591437021,0.014968818474332542,Apres appariement
jours_cdi_m14,25.912694856496003,25.73650056206715,10.749306411212514,0.9687868918847576,0.01639122448356916,Apres appariement
jours_cdi_m13,26.187687191943965,26.003399916672564,10.40820671413478,0.9641001752007206,0.017705958416557168,Apres appariement
jours_cdi_m12,26.584860347931357,26.396359534309678,10.09620030565272,0.960826071394912,0.018670470861809344,Apres appariement
jours_cdi_m11,26.83676862486145,26.643731968650016,9.723408930459254,0.9548093796026701,0.019852775666642203,Apres appariement
jours_cdi_m10,27.1110809769749,26.906005078257042,9.347622775192695,0.9476955211643264,0.02193882911729188,Apres appariement
jours_cdi_m9,27.451721183249614,27.236834657925147,8.962231203546086,0.9410999926632062,0.023976900444103957,Apres appariement
jours_cdi_m8,27.713589447287536,27.485563128395004,8.53089203278852,0.9343294912470175,0.026729481280048047,Apres appariement
jours_cdi_m7,28.070647517078193,27.829064767429976,8.111328771506896,0.9252189880951692,0.029783375381951895,Apres appariement
jours_cdi_m6,28.27107358756063,28.02159831458466,7.6829253208955715,0.9210003350215626,0.03247139111159381,Apres appariement
jours_cdi_m5,28.498211604524837,28.245611552641716,7.377743695356781,0.9110464438263529,0.03423811700616493,Apres appariement
jours_cdi_m4,28.592984773089956,28.329560015407715,7.2058938238914125,0.9150601650778498,0.03655684695337119,Apres appariement
jours_cdi_m3,28.640854813731732,28.36990700343529,7.197532484356184,0.910622230524408,0.03764454149881857,Apres appariement
jours_cdi_m2,28.607720365697396,28.376919085913734,7.265731920605546,0.9289271953330583,0.03176573018460979,Apres appariement
jours_cdi_m1,28.486518249494925,28.30013992720641,7.395850863091805,0.934621629843667,0.02520038948035259,Apres appariement
jours_cdd_ventiles_m24,1.1893340879969185,1.1512510907247129,5.740966201031817,1.0416225422959982,0.006633551903747673,Apres appariement
jours_cdd_ventiles_m23,1.1951905918606387,1.1607747879473937,5.756785524995637,1.0363091337958918,0.0059783022597964565,Apres appariement
jours_cdd_ventiles_m22,1.2005793615231626,1.1619067833250791,5.770974550675002,1.0414112305792513,0.006701221406973648,Apres appariement
jours_cdd_ventiles_m21,1.205472883207949,1.1698739869034425,5.79004607686974,1.0371838115478365,0.0061482924024936925,Apres appariement
jours_cdd_ventiles_m20,1.21382134911838,1.1803999717001155,5.80969570379245,1.0333342835730153,0.005752689834761531,Apres appariement
jours_cdd_ventiles_m19,1.2215998868004623,1.1839689015714296,5.843806479470514,1.0392801358136587,0.006439464647098006,Apres appariement
jours_cdd_ventiles_m18,1.2194341595327374,1.176041003388125,5.838726130590534,1.0445029429630772,0.007431956076388796,Apres appariement
jours_cdd_ventiles_m17,1.2204836135808002,1.1771847903843282,5.85568518361344,1.0430180327370095,0.007394322242192842,Apres appariement
jours_cdd_ventiles_m16,1.212543923778978,1.1664347648358213,5.841050942604641,1.0473349071188711,0.007893983359541733,Apres appariement
jours_cdd_ventiles_m15,1.197108695139495,1.1579094246476271,5.813980504923179,1.040965684489407,0.0067422431944301345,Apres appariement
jours_cdd_ventiles_m14,1.1805847070568907,1.141837448608196,5.782145872838803,1.0413787637400376,0.0067011900600272125,Apres appariement
jours_cdd_ventiles_m13,1.1501859145186268,1.1107626032749256,5.702314098297334,1.0406382986844556,0.006913563610161834,Apres appariement
jours_cdd_ventiles_m12,1.1266066080230173,1.0867352152756486,5.668242479521145,1.0428211687799038,0.007034172036821009,Apres appariement
jours_cdd_ventiles_m11,1.0919156663443623,1.045456689385185,5.5864155397614,1.0510560782762566,0.0083164198274376,Apres appariement
jours_cdd_ventiles_m10,1.0617920115715083,1.0166536958862973,5.5071530027211315,1.0512404849998493,0.008196306814593267,Apres appariement
jours_cdd_ventiles_m9,1.0343332625836221,0.9904409279217665,5.4447161273172755,1.0505178937154729,0.008061455112717192,Apres appariement
jours_cdd_ventiles_m8,1.0018159092517038,0.9603133426094066,5.36141896172213,1.0499256416357148,0.007740966885558647,Apres appariement
jours_cdd_ventiles_m7,0.9704895093900588,0.9255988176937167,5.297854411656849,1.0578659563584645,0.00847337208768315,Apres appariement
jours_cdd_ventiles_m6,0.9319702222327036,0.8825633406441368,5.1883657174290265,1.0673349981441114,0.009522628950884616,Apres appariement
jours_cdd_ventiles_m5,0.8975072518453883,0.8481082313358331,5.1067665583617465,1.0685463785015474,0.00967324821783167,Apres appariement
jours_cdd_ventiles_m4,0.8754451335990378,0.822091990346595,5.047232457216884,1.0787782697571942,0.010570771943771828,Apres appariement
jours_cdd_ventiles_m3,0.8598801971558616,0.80729350910706,5.009161932233479,1.081001299504116,0.01049810103171377,Apres appariement
jours_cdd_ventiles_m2,0.8456791579212163,0.7963705398202957,4.968549429273289,1.0813744132526517,0.009924147641645292,Apres appariement
jours_cdd_ventiles_m1,0.842192769379525,0.8019322532210771,4.943570619816446,1.0668731026764247,0.008144015581988956,Apres appariement
jours_interim_m24,0.18461744058989538,0.18115463528523926,2.107452536600985,1.0573446797935344,0.0016431237451454645,Apres appariement
jours_interim_m23,0.1755575470289052,0.17334465328711018,2.050420123364229,1.0428137764570993,0.0010792391844868358,Apres appariement
jours_interim_m22,0.1694887940318688,0.16917042033189475,2.0124393279730173,1.0273451491149013,1.5820288122411926e-4,Apres appariement
jours_interim_m21,0.16235093428924055,0.16355367937803142,1.969900396181115,1.0149327737998088,-6.105613720990829e-4,Apres appariement
jours_interim_m20,0.155566823102139,0.15477678466146264,1.9304072047012417,1.040808440816978,4.092599938253168e-4,Apres appariement
jours_interim_m19,0.14640473551399666,0.1458859042992241,1.8753562848825929,1.039841678450796,2.7665741115696305e-4,Apres appariement
jours_interim_m18,0.13622463819383848,0.1355603770173494,1.8123168852600444,1.0464512449144021,3.6652595464493486e-4,Apres appariement
jours_interim_m17,0.1288548766203649,0.1282024070623934,1.7626607737442748,1.0468518396046944,3.701617280479509e-4,Apres appariement
jours_interim_m16,0.12143401803331526,0.12201966841968728,1.7152264849220462,1.0399031831447274,-3.4144201452127265e-4,Apres appariement
jours_interim_m15,0.11448875472647375,0.11801051812371766,1.6594738927716046,1.0131363071999415,-0.0021222168137649674,Apres appariement
jours_interim_m14,0.10412785258904637,0.10804266993687553,1.584534585089043,1.0075002459177107,-0.0024706417800335746,Apres appariement
jours_interim_m13,0.09694282637234787,0.09993789747580753,1.531430575769008,1.0112878116609887,-0.0019557341683319102,Apres appariement
jours_interim_m12,0.08918001084828904,0.09350360430472687,1.4725138060964598,1.004751820302273,-0.002936198926310513,Apres appariement
jours_interim_m11,0.08011225620828714,0.08629499485099325,1.3904665920859907,0.9585859120273638,-0.0044465208138734945,Apres appariement
jours_interim_m10,0.06985354809801193,0.07593016217406001,1.288779477439845,0.9647971268770916,-0.004715014618419629,Apres appariement
jours_interim_m9,0.05950836811860796,0.06455518084412266,1.195708945498634,0.9749636577903527,-0.00422077023385493,Apres appariement
jours_interim_m8,0.05051922426872312,0.055837244220141656,1.0997089332157595,0.9409375894992317,-0.004835843186130739,Apres appariement
jours_interim_m7,0.04489069169634224,0.05104591656250737,1.0551859342306933,0.9464302095536136,-0.005833308298079936,Apres appariement
jours_interim_m6,0.0378825397574071,0.04564928582097179,0.9615835691717807,0.8849520714015112,-0.008077036996643198,Apres appariement
jours_interim_m5,0.028331328758185347,0.037143598330306817,0.8433090750753666,0.8561063369309402,-0.010449632089318992,Apres appariement
jours_interim_m4,0.02315480822897751,0.032568450345494424,0.7798419863300284,0.833680762783288,-0.012071217351117422,Apres appariement
jours_interim_m3,0.02201102123277441,0.030481333867886706,0.7581034139697053,0.8466700000525879,-0.011173030590587447,Apres appariement
jours_interim_m2,0.021515773255036987,0.029860308625962,0.7465506316206696,0.848042477471746,-0.01117745403658698,Apres appariement
jours_interim_m1,0.02526157740411449,0.03324843368000692,0.786202099830798,0.9087796726510403,-0.010158782681464876,Apres appariement
jours_autre_m24,0.08434937779559622,0.08395632384501096,1.5784360387196894,1.0066432552519389,2.49014810194064e-4,Apres appariement
jours_autre_m23,0.08329206266852188,0.08153118096989993,1.5697239538872358,1.025543475028408,0.0011217779369814217,Apres appariement
jours_autre_m22,0.08223474754144754,0.080489588000849,1.561400605792973,1.024112216471405,0.0011176885253686944,Apres appariement
jours_autre_m21,0.08111847432178541,0.07930256507008152,1.5515980681591912,1.0305860239288591,0.001170347713733805,Apres appariement
jours_autre_m20,0.07955018905895023,0.07738839233073132,1.531610202938493,1.0277236933261993,0.0014114535957460736,Apres appariement
jours_autre_m19,0.07876801169728558,0.0753680950247231,1.5326241999771126,1.0484306796816487,0.002218362905018238,Apres appariement
jours_autre_m18,0.07930256507008152,0.07541133095928747,1.5301608567594183,1.0487256903175135,0.0025430229074313937,Apres appariement
jours_autre_m17,0.07885448356641432,0.07501827700870221,1.5297241504308936,1.0546049578070582,0.0025077766842025225,Apres appariement
jours_autre_m16,0.07746307258134251,0.07398847565816884,1.519496082634084,1.0509203896622654,0.0022866771180813927,Apres appariement
jours_autre_m15,0.07523838722102996,0.07179916515340895,1.4954224833308976,1.0495031850003107,0.0022998330611965277,Apres appariement
jours_autre_m14,0.07344213066685533,0.07000290859923433,1.483079807301157,1.0499764020005347,0.0023189730253825934,Apres appariement
jours_autre_m13,0.07194852565463135,0.06985354809801193,1.4644067503029485,1.032261204104714,0.0014305981286865943,Apres appariement
jours_autre_m12,0.06887484376105464,0.06745984953894772,1.4361284052715528,1.026621813203421,9.85283918146137e-4,Apres appariement
jours_autre_m11,0.06527053903418784,0.06479494375397968,1.3973286008713905,1.0101948854406684,3.403603704322453e-4,Apres appariement
jours_autre_m10,0.06268424403933684,0.06280609076401827,1.3734571720767585,1.0054362214829977,-8.871534341125062e-5,Apres appariement
jours_autre_m9,0.06095873719626756,0.06036129519137797,1.3529906180433806,1.0196863833541827,4.4157143214605037e-4,Apres appariement
jours_autre_m8,0.05817984576562979,0.05784574990763232,1.3215306014099313,1.01014668470957,2.5280977802634826e-4,Apres appariement
jours_autre_m7,0.05703212822992084,0.056717685069452635,1.3138789807275295,1.0157331932082156,2.393242947642638e-4,Apres appariement
jours_autre_m6,0.055573898073249535,0.054426180537540586,1.2927027174120402,1.026708791893016,8.878433689739987e-4,Apres appariement
jours_autre_m5,0.055294829768334004,0.054768137474549755,1.2912894043091754,1.0176587735983431,4.07880907275022e-4,Apres appariement
jours_autre_m4,0.0548310261066434,0.05486247042269022,1.2872605985955132,1.0063421737019533,-2.44273118287991e-5,Apres appariement
jours_autre_m3,0.0549057063572546,0.05456767995975127,1.2890805508845748,1.015084620958347,2.622228667334802e-4,Apres appariement
jours_autre_m2,0.055224080057228654,0.05508258063501796,1.291596785333498,1.0102207131531067,1.0955386682396959e-4,Apres appariement
jours_autre_m1,0.05585689691767092,0.05538130163746276,1.293556800847449,1.010648730883551,3.6766478278850017e-4,Apres appariement
jours_ns_min_m24,0.07403957267174492,0.06909495397338239,1.500964073554834,1.0718379331980785,0.0032942951703379946,Apres appariement
jours_ns_min_m23,0.06903206534128875,0.06579723132797208,1.4472417150302666,1.049187251370373,0.00223517189956691,Apres appariement
jours_ns_min_m22,0.06649293682050798,0.06242875897145642,1.4214022668815918,1.0649394854343788,0.002859273510213222,Apres appariement
jours_ns_min_m21,0.06244448112947983,0.060196212532132164,1.3776784640571307,1.0368411530906252,0.001631925486246431,Apres appariement
jours_ns_min_m20,0.05854931647917993,0.05576256396953046,1.3334084448492947,1.052706442475258,0.00208994664794135,Apres appariement
jours_ns_min_m19,0.054096015219048964,0.051246374077305853,1.2827785638605502,1.0550089084005003,0.0022214599012062167,Apres appariement
jours_ns_min_m18,0.05034628053046561,0.04758704179735711,1.2357205702902603,1.0582240153642337,0.0022328986013888073,Apres appariement
jours_ns_min_m17,0.04638036616906036,0.04409279217665417,1.1872599868544538,1.0521628006885955,0.001926767530056268,Apres appariement
jours_ns_min_m16,0.040633917411503906,0.0380319002586295,1.1112364461970488,1.0676038597058937,0.0023415513069061145,Apres appariement
jours_ns_min_m15,0.0347577608502543,0.03296150429607968,1.0292606411348735,1.054434783051486,0.0017451911424438175,Apres appariement
jours_ns_min_m14,0.031063053714752886,0.029455463056859185,0.9716206147875132,1.052369480963344,0.0016545456461370671,Apres appariement
jours_ns_min_m13,0.027073556116312524,0.024817426439953147,0.906405296054235,1.090486532966676,0.00248909586713666,Apres appariement
jours_ns_min_m12,0.024589455148613697,0.02243551949940649,0.8661738454218149,1.0956035187064912,0.002486724415187428,Apres appariement
jours_ns_min_m11,0.02142930138590823,0.019377559763853188,0.807838157689633,1.1066777456611325,0.0025397929059490032,Apres appariement
jours_ns_min_m10,0.017923260146687735,0.01614665629004237,0.7382385040333144,1.1088627712885168,0.0024065445610585373,Apres appariement
jours_ns_min_m9,0.014244275169209725,0.013619319387779166,0.6586895071608112,1.047709512312308,9.487866052768069e-4,Apres appariement
jours_ns_min_m8,0.011496828054618777,0.011091982485515963,0.5919647178688646,1.0405304043539905,6.839015179152925e-4,Apres appariement
jours_ns_min_m7,0.008867297125203405,0.008639325833863957,0.5200439847447439,1.025073139550315,4.383692495767338e-4,Apres appariement
jours_ns_min_m6,0.005954767351366649,0.0051332845946434605,0.4249163306068358,1.1574479301415372,0.001933281207502673,Apres appariement
jours_ns_min_m5,0.004311801837920273,0.0035767909503258417,0.36263164181149543,1.2105720050545237,0.0020268801804573557,Apres appariement
jours_ns_min_m4,0.003309514263927867,0.0031011956701176803,0.3156524612494217,1.0577795139064068,6.599618865178999e-4,Apres appariement
jours_ns_min_m3,0.002873224378778231,0.002617739310897814,0.2959329326261132,1.1039845608174292,8.633208396687686e-4,Apres appariement
jours_ns_min_m2,0.0027788914306377693,0.0024172817960993326,0.2922853927073252,1.1491802129310165,0.001237179973959657,Apres appariement
jours_ns_min_m1,0.0023622542430173964,0.002126421872666242,0.2666055252524061,1.1109317706678714,8.845742042588292e-4,Apres appariement
jours_indemnises_m24,1.0583724422014165,1.0450990102901525,5.395397976207893,1.0099627104034967,0.0024601395429578797,Apres appariement
jours_indemnises_m23,1.0102036805571932,1.0009708432579456,5.27155096564024,1.008979523762249,0.0017514460847342437,Apres appariement
jours_indemnises_m22,0.9556595838344771,0.9401536054838887,5.134768867427783,1.0167406501231502,0.0030198006474936047,Apres appariement
jours_indemnises_m21,0.903780392896729,0.8856959806303013,4.993459029453986,1.0203861251847424,0.0036216202355434384,Apres appariement
jours_indemnises_m20,0.8497236830727386,0.8292730860237876,4.834348806166908,1.0226974919616976,0.004230269239750211,Apres appariement
jours_indemnises_m19,0.797109481247396,0.7805186739931923,4.699589558678497,1.0221708436837247,0.0035302672812280566,Apres appariement
jours_indemnises_m18,0.7412879591852778,0.7280263188925312,4.523574017159029,1.0152216098253424,0.002931673106804908,Apres appariement
jours_indemnises_m17,0.6838784991627951,0.6739735396080466,4.355911068544913,1.017550065219161,0.0022739122536900645,Apres appariement
jours_indemnises_m16,0.6276049650575037,0.619280082384108,4.167981465337029,1.0144601106883113,0.001997341577123003,Apres appariement
jours_indemnises_m15,0.5688158856684669,0.560868334787633,3.9739646018923365,1.0186703308959797,0.001999904799617335,Apres appariement
jours_indemnises_m14,0.5080811892240329,0.5003537485555267,3.75311842289429,1.0192147070548354,0.0020589386738687036,Apres appariement
jours_indemnises_m13,0.45024723093491814,0.44174154344425315,3.5379601050317655,1.0283326944511904,0.002404121934152964,Apres appariement
jours_indemnises_m12,0.4023378848980811,0.39449645858390525,3.3344311533954,1.0258423884072723,0.002351653386572709,Apres appariement
jours_indemnises_m11,0.3411197320944273,0.3365052787145564,3.063830035843922,1.0214197556212599,0.00150610618927492,Apres appariement
jours_indemnises_m10,0.2857816663915289,0.28033393863641726,2.799559256469742,1.0272035474818146,0.001945923360086782,Apres appariement
jours_indemnises_m9,0.23130045830090637,0.22690218459385736,2.511186027224782,1.024854219454081,0.0017514726744118313,Apres appariement
jours_indemnises_m8,0.18084019212477104,0.17699219394854138,2.2180852248555727,1.040375254891986,0.0017348288213227775,Apres appariement
jours_indemnises_m7,0.13606741661360439,0.1350965733556588,1.9140692024320318,1.0225082072830283,5.072142933557571e-4,Apres appariement
jours_indemnises_m6,0.09794904448584613,0.0988963045067566,1.6074844376841377,1.004996493720124,-5.892809900388005e-4,Apres appariement
jours_indemnises_m5,0.06777036215991007,0.07047457333993663,1.3305544061306225,0.9803695001418835,-0.00203239429185813,Apres appariement
jours_indemnises_m4,0.04784645740474337,0.052244731111792404,1.1114250257616216,0.9436153435552862,-0.003957328299347088,Apres appariement
jours_indemnises_m3,0.03591727000448081,0.03850749553883766,0.9585148226262069,0.9716422741431876,-0.0027023322678098615,Apres appariement
jours_indemnises_m2,0.028036538295246407,0.02934540795069531,0.8441644415207797,1.005435355241967,-0.0015504913392122373,Apres appariement
jours_indemnises_m1,0.024707371333789276,0.025540645709030023,0.7818808376950565,1.0071009228149883,-0.0010657306523807332,Apres appariement
niv_dipBac,0.2021672994835271,0.20586986769804022,0.4016171267321762,0.9865935729976623,-0.009219149204715631,Apres appariement
niv_dipinferieur_bac,0.40966834107649613,0.40630379925948634,0.4917734661023208,1.0025668137224797,0.006841649761375594,Apres appariement
niv_dipmanquant,0.00482670251318696,0.004744161183564056,0.06930674091374715,1.0173141309720517,0.001190956731404065,Apres appariement
niv_dipsuperieur,0.3833376569267898,0.38308217185890936,0.4862003978321621,1.0002525121227794,5.254727660025845e-4,Apres appariement
qualif_classecadre,0.2204246554882123,0.21714658554033126,0.4145338371693561,1.010845567484996,0.007907846486707438,Apres appariement
qualif_classemanquant,0.030190473944453615,0.02963233733462255,0.17111143827990466,1.0182493750052322,0.0032618310934775917,Apres appariement
qualif_classeouvrier_employe_non_qualifie,0.15501654757131964,0.15177778301849712,0.36192116876427777,1.0174390826109203,0.008948812151222767,Apres appariement
qualif_classeouvrier_employe_qualifie,0.4727338474479007,0.4807482175003341,0.49925698456967044,0.9985065381238322,-0.01605259475606794,Apres appariement
naf_64AZ2,6.760527950066426e-4,6.760527950066426e-4,0.0259922758351634,1,0,Apres appariement
naf_64AZ3,5.031090567491293e-4,4.952479777374242e-4,0.022424493629267177,1.0158650260580309,3.505577045202612e-4,Apres appariement
naf_64BZ0,8.293438357348929e-4,8.096911382056301e-4,0.02878644267037984,1.0242516986433934,6.827067086509005e-4,Apres appariement
naf_64CA0,0.03190025862949949,0.03230117365909645,0.17573489555222999,0.9879973761308153,-0.0022813626646951456,Apres appariement
naf_64CB0,0.005160798371184429,0.005156867831678577,0.07165322540871595,1.0007582411967402,5.48550254846488e-5,Apres appariement
naf_64CC1,0.0031915980787522893,0.0029990016429655136,0.056404115853099186,1.0640146019325905,0.003414581238865272,Apres appariement
naf_64CC2,0.001933825436879466,0.0019574086739145816,0.04393282761634259,0.9879751520258728,-5.368021662767442e-4,Apres appariement
naf_64CC3,0.003022584880000629,0.003140501065176206,0.05489499708689469,0.9625669126614269,-0.0021480315408146326,Apres appariement
naf_64CD0,7.074971110534632e-5,5.5027553081936024e-5,0.00841100372426965,1.2856940703987152,0.001869236840074695,Apres appariement
naf_64CE0,0.004453301260130965,0.0045004677342011965,0.06658443357131207,0.989566533804064,-7.083708840102393e-4,Apres appariement
naf_64CF0,0.002083185938101864,0.0020871164776077164,0.04559445630193089,0.9981206921711534,-8.620652212242617e-5,Apres appariement
naf_64CG1,0.005828990087179366,0.005722865520521347,0.07612513211390728,1.0184352413484143,0.0013940805580373006,Apres appariement
naf_64CG2,0.003832276018206259,0.0038362065577121117,0.06178676787122434,0.9989793514692998,-6.361458353097288e-5,Apres appariement
naf_64CH1,0.001980991910949697,0.001796256554174626,0.044464315500986035,1.1026405379340374,0.004154687971548198,Apres appariement
naf_64CH2,0.01325770975324073,0.01299829414585446,0.11437654613003057,1.0196895880705579,0.0022680839399657183,Apres appariement
naf_64CI0,0.0038637203342530794,0.0038951646502999003,0.062038755043280915,0.9919586585591225,-5.068495656446364e-4,Apres appariement
naf_64CJ0,0.003612165805878515,0.003627887963901925,0.05999276798582224,0.9956820165462802,-2.6206755499472135e-4,Apres appariement
naf_64CK0,0.005935114653837385,0.005884017640261302,0.07681088632297761,1.0086321889326968,6.6523140172121e-4,Apres appariement
naf_64CL1,0.005074326502055672,0.005050743265020557,0.07105348377327006,1.0046454470705415,3.3190824408228586e-4,Apres appariement
naf_64CL2,0.002425142875111038,0.0023740458615349545,0.04918608610356014,1.021470857811765,0.0010388509764428053,Apres appariement
naf_64CM1,0.0062338356562821814,0.006442154250092368,0.07870831785130553,0.9678660985570416,-0.002646716376326817,Apres appariement
naf_64CM2,0.007523052614201825,0.007416928047543806,0.086408828489238,1.0141999786844755,0.001228168099411701,Apres appariement
naf_64DZ0,0.0011005510616387206,0.0010848289036153103,0.033156359420405825,1.0144767862859718,4.7418227749498225e-4,Apres appariement
naf_64EZ1,8.450659937583033e-4,7.861079011705147e-4,0.029057790280678154,1.0749365701877953,0.0020289943598014227,Apres appariement
naf_64EZ2,0.005325881030430237,0.005093979199584935,0.072784179900977,1.0452809908626521,0.003186157090191917,Apres appariement
naf_64FZ0,0.09246594187518178,0.09123961354935578,0.28968313948991486,1.012073154988708,0.0042333438113981,Apres appariement
naf_64GZ1,0.02570572836827583,0.025576020564582694,0.1582562552882527,1.0049376741428966,8.196061726399527e-4,Apres appariement
naf_64GZ2,0.06481459645150893,0.06536880252183415,0.24619890898149133,0.992109797164709,-0.002251050066054043,Apres appariement
naf_64GZ3,0.11868657091872431,0.12021555078650095,0.3234199745510434,0.9889971460943329,-0.0047275369120262315,Apres appariement
naf_64HZ1,0.025843297250980668,0.023606820272150556,0.15866795578047527,1.0922310417201964,0.014095328624037893,Apres appariement
naf_64HZ2,6.760527950066426e-4,5.935114653837386e-4,0.0259922758351634,1.138978771259298,0.003175609944522007,Apres appariement
naf_64HZ3,6.131641629130015e-4,4.0877610860866765e-4,0.024754607676551573,1.4996932925438584,0.008256566089630954,Apres appariement
naf_64HZ4,0.012644545590327728,0.012377268903929754,0.11173499956946435,1.021317686627504,0.0023920587768187234,Apres appariement
naf_64HZ5,5.031090567491293e-4,4.5201204317304593e-4,0.022424493629267173,1.1129865793441498,0.002278625079381703,Apres appariement
naf_64Inconnu,0.020965497724217626,0.025745033763334355,0.1432690696129166,0.8183462189983645,-0.03336055753017763,Apres appariement
naf_64IZ0,0.10386450644215425,0.10785793458010047,0.3050852939534308,0.9672856029824707,-0.013089546487795596,Apres appariement
naf_64JA1,0.008238410804266993,0.008195174869702615,0.09039121365730876,1.0052319562000913,4.7832010230877334e-4,Apres appariement
naf_64JA2,0.0047323695650464985,0.0044886761156836385,0.06862938697204664,1.0540326358494627,0.0035508615203297456,Apres appariement
naf_64JB0,0.002617739310897814,0.0025587812183100254,0.051096937423214084,1.0229810033475502,0.0011538478734931588,Apres appariement
naf_64JC0,0.030583527895038872,0.029899614021020524,0.1721867946455714,1.022152550325803,0.003971929876655838,Apres appariement
naf_64KZ1,0.019310740592253694,0.020949775566194217,0.1376150803009506,0.9233067332819624,-0.011910286070073972,Apres appariement
naf_64KZ2,0.004913174382315717,0.005369116964994615,0.06992177283526073,0.9155000034830975,-0.006520752609535834,Apres appariement
naf_64KZ3,0.010773608785541903,0.010419860230015171,0.10323555603239307,1.0335798436327661,0.003426615491040053,Apres appariement
naf_64LZ0,0.01671265397888514,0.01576146341846882,0.1281928460095092,1.059324381611697,0.007419997215334184,Apres appariement
naf_64MA1,0.0490374108750167,0.048223789197305224,0.21594658252042634,1.0160025223461595,0.0037676987902066817,Apres appariement
naf_64MA2,0.02402738799927678,0.023591098114127147,0.15313446639149558,1.018038740644998,0.0028490639333553927,Apres appariement
naf_64MB0,0.0026295309294153716,0.0025076842047339416,0.051211588579586985,1.0484612533107562,0.0023792803164477167,Apres appariement
naf_64MC1,0.010258708110275216,0.010160444622628903,0.10076461148113217,1.0095709476685624,9.751785493135448e-4,Apres appariement
naf_64MC2,0.006084475155059783,0.005777893073603282,0.07776553276997965,1.0527364985559693,0.00394239029215335,Apres appariement
naf_64NZ1,0.006501112342680157,0.006469668026633336,0.08036711558743766,1.0048284644166845,3.912584869692156e-4,Apres appariement
naf_64NZ2,0.008383840765983539,0.008226619185749436,0.09117886080044592,1.0189497681121245,0.0017243205152365094,Apres appariement
naf_64NZ3,0.0030186543404947764,0.002908599234330904,0.05485940116003703,1.0377232852969822,0.002006130286453861,Apres appariement
naf_64NZ4,0.05489391473873704,0.05248842456115527,0.22777352081143212,1.043173872155143,0.010560885958176041,Apres appariement
naf_64OZ0,0.0038479981762296694,0.0038833730317823422,0.061912891652979814,0.9909258775271264,-5.713649388393625e-4,Apres appariement
naf_64PZ0,0.016917042033189476,0.016488613227051543,0.12896092854244331,1.0255363834053581,0.0033221597500899566,Apres appariement
naf_64QA0,0.0213074546612268,0.02257308838211133,0.1444075102018803,0.9451540050654321,-0.008764320630659635,Apres appariement
naf_64QQB,0.04709179381961968,0.04643932426164815,0.21183562768054254,1.0133560774616661,0.003080074702804378,Apres appariement
naf_64RZ1,0.005168659450196134,0.004728439025540646,0.07170749347438601,1.09261709051687,0.006139113268723231,Apres appariement
naf_64RZ2,0.010459165625073697,0.009519766683174932,0.10173402655870142,1.0976367604251667,0.00923387163248398,Apres appariement
naf_64SZ1,0.013528916979144557,0.012554143181693119,0.1155246200653864,1.0765817694949964,0.008437801369956643,Apres appariement
naf_64SZ2,0.0022246853603125564,0.0021617967282189154,0.04711416835894522,1.029026050760813,0.0013348135875925055,Apres appariement
naf_64SZ3,0.01876832614044604,0.02025013953415246,0.13570611062045415,0.9282263011468721,-0.010919282756918652,Apres appariement
naf_64TZ0,3.930539505852573e-6,0,0.001982558827841582,Inf,0.0019825588278415745,Apres appariement
naf_64UZ0,6.288863209364117e-5,6.288863209364117e-5,0.007930001531227707,1,0,Apres appariement
