variable,moy_traite,moy_temoin,sd_traite,var_ratio,smd,echantillon
jours_interim_m3,0.043296136188465534,0.056585086141736386,1.1009393854745648,0.869211958464168,-0.012070555498877526,Apres appariement
jours_interim_m2,0.048769589937781355,0.06062501629004092,1.165399462863226,0.9257306216118005,-0.01017284350134538,Apres appariement
jours_interim_m1,0.055371245378282676,0.06704049983430702,1.2175849395386904,0.9262707600735944,-0.009583934620976424,Apres appariement
jours_interim_m10,0.019719327249235766,0.02275020571994534,0.71477835684359,0.9633687193252528,-0.0042403053221892655,Apres appariement
jours_interim_m11,0.011367655984123261,0.013579378111397816,0.5455356553881554,0.8910079752447633,-0.004054221031072455,Apres appariement
jours_autre_m9,0.01761186138385294,0.018538997427104395,0.7263869838522671,0.9655893146193512,-0.0012763665427132954,Apres appariement
jours_autre_m8,0.020240608558694414,0.021774664983672726,0.7738059349658443,0.9376864542400505,-0.0019824821129680596,Apres appariement
jours_autre_m7,0.024664052813243523,0.025926298269718397,0.8568764400154752,0.9484131948282517,-0.001473077561161651,Apres appariement
jours_autre_m6,0.026685879606358143,0.029143348636663204,0.8917241488099051,0.9162859003192857,-0.0027558623746870583,Apres appariement
jours_autre_m5,0.031492837967151834,0.03302689439213014,0.9724344670055635,0.9605391251852918,-0.0015775422170114543,Apres appariement
jours_autre_m4,0.03499286961637419,0.035908835345851535,1.0247690873058968,0.9814708840124882,-8.938264637601482e-4,Apres appariement
jours_autre_m3,0.03838864500370482,0.039706742029050265,1.074252136672586,0.9716639867138455,-0.0012269903687863728,Apres appariement
jours_autre_m2,0.04312485804392912,0.043567947156968975,1.1380902212589321,0.9972802377760844,-3.8932687827659203e-4,Apres appariement
jours_autre_m1,0.045411048929697766,0.046252545900681015,1.165362641397206,0.9932970737472225,-7.220902241849288e-4,Apres appariement
jours_autre_m10,0.011151696584490391,0.011308080977327986,0.5687635752362661,0.9784107110967943,-2.749550070477566e-4,Apres appariement
jours_autre_m11,0.0058271803521627585,0.005719200652346324,0.4236828597480251,1.0310682564260543,2.5485973135814946e-4,Apres appariement
jours_ns_min_m9,0.006389419478793159,0.006653783571447189,0.438992969609458,0.9547663861911394,-6.022057548876386e-4,Apres appariement
jours_ns_min_m8,0.006802721088435374,0.006776657022962442,0.4517406627931148,1.0077392624116377,5.7696965581485704e-5,Apres appariement
jours_ns_min_m7,0.007662835249042145,0.007796879014331512,0.48184330316132007,0.9802941471592861,-2.781895367434201e-4,Apres appariement
jours_ns_min_m6,0.006497399178609594,0.006400589792567273,0.442408983118149,1.012864940574082,2.188232828366132e-4,Apres appariement
jours_ns_min_m5,0.004985683381179511,0.005670795959325164,0.38968066141372615,0.8783546197592862,-0.0017581385118269055,Apres appariement
jours_ns_min_m4,0.004378762999452655,0.005387814677047612,0.3635837626710032,0.8129206804051161,-0.0027752935669682803,Apres appariement
jours_ns_min_m3,0.004088334841325693,0.005004300570803034,0.35323999717983356,0.8159752429225539,-0.0025930408130170634,Apres appariement
jours_ns_min_m2,0.0043042942409585614,0.005000577132878329,0.36197325209915426,0.8579699707275382,-0.0019235755346061782,Apres appariement
jours_ns_min_m1,0.004628233340407866,0.004725042726450186,0.3746914327574056,0.9827519288139179,-2.5837096228725266e-4,Apres appariement
jours_ns_min_m10,0.0058271803521627585,0.005920266300280375,0.4153038510140639,0.9870717113915646,-2.2413938105877076e-4,Apres appariement
jours_ns_min_m11,0.003693650421307001,0.003924503572638688,0.33836363029038785,0.9411834802999721,-6.822634901202775e-4,Apres appariement
jours_indemnises_m9,0.054998901585812214,0.058551061365980435,1.2071381777969876,0.9342247315189272,-0.002942628976121747,Apres appariement
jours_indemnises_m8,0.05301430917194464,0.054816453127501684,1.1780405617794651,0.9721033931668772,-0.001529780904007966,Apres appariement
